Iteration: 00009500/00170000  content_loss:0.0000  lap_loss:0.0326  rec_loss:0.0431  style_loss:0.7534  loss_tmp:0.0000  loss_tmp_GT:0.0000
Iteration: 00009510/00170000  content_loss:0.0000  lap_loss:0.0270  rec_loss:0.0341  style_loss:0.4821  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00009520/00170000  content_loss:0.0000  lap_loss:0.0300  rec_loss:0.0211  style_loss:0.5964  loss_tmp:0.0000  loss_tmp_GT:0.0000
Iteration: 00009530/00170000  content_loss:0.0000  lap_loss:0.0858  rec_loss:0.0383  style_loss:1.2212  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00009540/00170000  content_loss:0.0000  lap_loss:0.0234  rec_loss:0.0299  style_loss:0.4524  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00009550/00170000  content_loss:0.0000  lap_loss:0.0324  rec_loss:0.0437  style_loss:0.6492  loss_tmp:0.0000  loss_tmp_GT:0.0000
Iteration: 00009560/00170000  content_loss:0.0000  lap_loss:0.0293  rec_loss:0.0487  style_loss:0.6792  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00009570/00170000  content_loss:0.0000  lap_loss:0.0306  rec_loss:0.0556  style_loss:0.8470  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00009580/00170000  content_loss:0.0000  lap_loss:0.0197  rec_loss:0.0392  style_loss:0.4730  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00009590/00170000  content_loss:0.0000  lap_loss:0.0242  rec_loss:0.0414  style_loss:0.5882  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00009600/00170000  content_loss:0.0000  lap_loss:0.0214  rec_loss:0.0288  style_loss:0.5369  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00009610/00170000  content_loss:0.0000  lap_loss:0.0433  rec_loss:0.0331  style_loss:0.7484  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00009620/00170000  content_loss:0.0000  lap_loss:0.0232  rec_loss:0.0343  style_loss:0.5932  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00009630/00170000  content_loss:0.0000  lap_loss:0.0252  rec_loss:0.0436  style_loss:0.4341  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00009640/00170000  content_loss:0.0000  lap_loss:0.0305  rec_loss:0.0630  style_loss:0.5969  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00009650/00170000  content_loss:0.0000  lap_loss:0.0299  rec_loss:0.0266  style_loss:0.5869  loss_tmp:0.0000  loss_tmp_GT:0.0000
Iteration: 00009660/00170000  content_loss:0.0000  lap_loss:0.0201  rec_loss:0.0259  style_loss:0.5099  loss_tmp:0.0000  loss_tmp_GT:0.0000
Iteration: 00009670/00170000  content_loss:0.0000  lap_loss:0.0331  rec_loss:0.0235  style_loss:0.7120  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00009680/00170000  content_loss:0.0000  lap_loss:0.0218  rec_loss:0.0327  style_loss:0.4804  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00009690/00170000  content_loss:0.0000  lap_loss:0.0511  rec_loss:0.0453  style_loss:0.4834  loss_tmp:0.0000  loss_tmp_GT:0.0000
Iteration: 00009700/00170000  content_loss:0.0000  lap_loss:0.0303  rec_loss:0.0292  style_loss:0.5866  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00009710/00170000  content_loss:0.0000  lap_loss:0.0348  rec_loss:0.0341  style_loss:0.6208  loss_tmp:0.0000  loss_tmp_GT:0.0000
Iteration: 00009720/00170000  content_loss:0.0000  lap_loss:0.0372  rec_loss:0.0368  style_loss:0.7845  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00009730/00170000  content_loss:0.0000  lap_loss:0.0242  rec_loss:0.0363  style_loss:0.5617  loss_tmp:0.0000  loss_tmp_GT:0.0000
Iteration: 00009740/00170000  content_loss:0.0000  lap_loss:0.0717  rec_loss:0.0379  style_loss:0.6377  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00009750/00170000  content_loss:0.0000  lap_loss:0.0174  rec_loss:0.0219  style_loss:0.4815  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00009760/00170000  content_loss:0.0000  lap_loss:0.0379  rec_loss:0.0266  style_loss:0.7379  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00009770/00170000  content_loss:0.0000  lap_loss:0.0289  rec_loss:0.0382  style_loss:0.5867  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00009780/00170000  content_loss:0.0000  lap_loss:0.0412  rec_loss:0.0333  style_loss:0.9369  loss_tmp:0.0000  loss_tmp_GT:0.0000
Iteration: 00009790/00170000  content_loss:0.0000  lap_loss:0.0353  rec_loss:0.0441  style_loss:0.5587  loss_tmp:0.0000  loss_tmp_GT:0.0000
Iteration: 00009800/00170000  content_loss:0.0000  lap_loss:0.0197  rec_loss:0.0253  style_loss:0.4107  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00009810/00170000  content_loss:0.0000  lap_loss:0.0260  rec_loss:0.0425  style_loss:0.9772  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00009820/00170000  content_loss:0.0000  lap_loss:0.0307  rec_loss:0.0411  style_loss:0.5230  loss_tmp:0.0000  loss_tmp_GT:0.0000
Iteration: 00009830/00170000  content_loss:0.0000  lap_loss:0.0360  rec_loss:0.0494  style_loss:0.4304  loss_tmp:0.0000  loss_tmp_GT:0.0000
Iteration: 00009840/00170000  content_loss:0.0000  lap_loss:0.0277  rec_loss:0.0306  style_loss:0.5071  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00009850/00170000  content_loss:0.0000  lap_loss:0.0272  rec_loss:0.0354  style_loss:0.5770  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00009860/00170000  content_loss:0.0000  lap_loss:0.0302  rec_loss:0.0331  style_loss:0.5272  loss_tmp:0.0000  loss_tmp_GT:0.0000
Iteration: 00009870/00170000  content_loss:0.0000  lap_loss:0.0228  rec_loss:0.0216  style_loss:0.5899  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00009880/00170000  content_loss:0.0000  lap_loss:0.0189  rec_loss:0.0319  style_loss:0.4549  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00009890/00170000  content_loss:0.0000  lap_loss:0.0353  rec_loss:0.0282  style_loss:0.6369  loss_tmp:0.0000  loss_tmp_GT:0.0000
Iteration: 00009900/00170000  content_loss:0.0000  lap_loss:0.0248  rec_loss:0.0259  style_loss:0.5031  loss_tmp:0.0000  loss_tmp_GT:0.0000
Iteration: 00009910/00170000  content_loss:0.0000  lap_loss:0.0183  rec_loss:0.0214  style_loss:0.4867  loss_tmp:0.0000  loss_tmp_GT:0.0000
Iteration: 00009920/00170000  content_loss:0.0000  lap_loss:0.0205  rec_loss:0.0325  style_loss:0.5123  loss_tmp:0.0000  loss_tmp_GT:0.0000
Iteration: 00009930/00170000  content_loss:0.0000  lap_loss:0.0515  rec_loss:0.0642  style_loss:0.7534  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00009940/00170000  content_loss:0.0000  lap_loss:0.0722  rec_loss:0.0406  style_loss:0.9470  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00009950/00170000  content_loss:0.0000  lap_loss:0.0188  rec_loss:0.0256  style_loss:0.5637  loss_tmp:0.0000  loss_tmp_GT:0.0000
Iteration: 00009960/00170000  content_loss:0.0000  lap_loss:0.0382  rec_loss:0.0382  style_loss:0.6101  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00009970/00170000  content_loss:0.0000  lap_loss:0.0629  rec_loss:0.0461  style_loss:0.8634  loss_tmp:0.0000  loss_tmp_GT:0.0000
Iteration: 00009980/00170000  content_loss:0.0000  lap_loss:0.0326  rec_loss:0.0353  style_loss:0.6923  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00009990/00170000  content_loss:0.0000  lap_loss:0.0344  rec_loss:0.0355  style_loss:0.8366  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00010000/00170000  content_loss:0.0000  lap_loss:0.0337  rec_loss:0.0291  style_loss:0.6576  loss_tmp:0.0000  loss_tmp_GT:0.0000
Iteration: 00010010/00170000  content_loss:0.0000  lap_loss:0.0328  rec_loss:0.0389  style_loss:0.7600  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00010020/00170000  content_loss:0.0000  lap_loss:0.0348  rec_loss:0.0508  style_loss:0.5458  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00010030/00170000  content_loss:0.0000  lap_loss:0.0219  rec_loss:0.0239  style_loss:0.6535  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00010040/00170000  content_loss:0.0000  lap_loss:0.0180  rec_loss:0.0277  style_loss:0.4962  loss_tmp:0.0000  loss_tmp_GT:0.0000
Iteration: 00010050/00170000  content_loss:0.0000  lap_loss:0.0448  rec_loss:0.0296  style_loss:0.6864  loss_tmp:0.0000  loss_tmp_GT:0.0000
Iteration: 00010060/00170000  content_loss:0.0000  lap_loss:0.0237  rec_loss:0.0362  style_loss:0.4512  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00010070/00170000  content_loss:0.0000  lap_loss:0.0347  rec_loss:0.0347  style_loss:0.8372  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00010080/00170000  content_loss:0.0000  lap_loss:0.0305  rec_loss:0.0361  style_loss:0.4439  loss_tmp:0.0000  loss_tmp_GT:0.0000
Iteration: 00010090/00170000  content_loss:0.0000  lap_loss:0.0251  rec_loss:0.0217  style_loss:0.6693  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00010100/00170000  content_loss:0.0000  lap_loss:0.0268  rec_loss:0.0236  style_loss:0.3801  loss_tmp:0.0000  loss_tmp_GT:0.0000
Iteration: 00010110/00170000  content_loss:0.0000  lap_loss:0.0339  rec_loss:0.0321  style_loss:0.5051  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00010120/00170000  content_loss:0.0000  lap_loss:0.0211  rec_loss:0.0220  style_loss:0.3529  loss_tmp:0.0000  loss_tmp_GT:0.0000
Iteration: 00010130/00170000  content_loss:0.0000  lap_loss:0.0289  rec_loss:0.0411  style_loss:0.5523  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00010140/00170000  content_loss:0.0000  lap_loss:0.0459  rec_loss:0.0560  style_loss:0.4117  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00010150/00170000  content_loss:0.0000  lap_loss:0.0124  rec_loss:0.0178  style_loss:0.3226  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00010160/00170000  content_loss:0.0000  lap_loss:0.0250  rec_loss:0.0242  style_loss:1.0332  loss_tmp:0.0000  loss_tmp_GT:0.0000
Iteration: 00010170/00170000  content_loss:0.0000  lap_loss:0.0350  rec_loss:0.0361  style_loss:0.4445  loss_tmp:0.0000  loss_tmp_GT:0.0000
Iteration: 00010180/00170000  content_loss:0.0000  lap_loss:0.0169  rec_loss:0.0305  style_loss:0.3314  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00010190/00170000  content_loss:0.0000  lap_loss:0.0848  rec_loss:0.0635  style_loss:0.8341  loss_tmp:0.0000  loss_tmp_GT:0.0000
Iteration: 00010200/00170000  content_loss:0.0000  lap_loss:0.0412  rec_loss:0.0306  style_loss:0.7134  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00010210/00170000  content_loss:0.0000  lap_loss:0.0369  rec_loss:0.0249  style_loss:0.5699  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00010220/00170000  content_loss:0.0000  lap_loss:0.0295  rec_loss:0.0236  style_loss:0.6367  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00010230/00170000  content_loss:0.0000  lap_loss:0.0196  rec_loss:0.0283  style_loss:0.3365  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00010240/00170000  content_loss:0.0000  lap_loss:0.0281  rec_loss:0.0352  style_loss:0.5218  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00010250/00170000  content_loss:0.0000  lap_loss:0.0297  rec_loss:0.0807  style_loss:0.5525  loss_tmp:0.0000  loss_tmp_GT:0.0000
Iteration: 00010260/00170000  content_loss:0.0000  lap_loss:0.0366  rec_loss:0.0265  style_loss:0.7548  loss_tmp:0.0000  loss_tmp_GT:0.0000
Iteration: 00010270/00170000  content_loss:0.0000  lap_loss:0.0315  rec_loss:0.0344  style_loss:0.6493  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00010280/00170000  content_loss:0.0000  lap_loss:0.0235  rec_loss:0.0440  style_loss:0.6330  loss_tmp:0.0000  loss_tmp_GT:0.0000
Iteration: 00010290/00170000  content_loss:0.0000  lap_loss:0.0657  rec_loss:0.0508  style_loss:1.2263  loss_tmp:0.0000  loss_tmp_GT:0.0000
Iteration: 00010300/00170000  content_loss:0.0000  lap_loss:0.0400  rec_loss:0.0357  style_loss:0.6165  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00010310/00170000  content_loss:0.0000  lap_loss:0.0430  rec_loss:0.0262  style_loss:0.5754  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00010320/00170000  content_loss:0.0000  lap_loss:0.0262  rec_loss:0.0348  style_loss:0.5934  loss_tmp:0.0000  loss_tmp_GT:0.0000
Iteration: 00010330/00170000  content_loss:0.0000  lap_loss:0.0307  rec_loss:0.0264  style_loss:0.4999  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00010340/00170000  content_loss:0.0000  lap_loss:0.0345  rec_loss:0.0498  style_loss:0.6319  loss_tmp:0.0000  loss_tmp_GT:0.0000
Iteration: 00010350/00170000  content_loss:0.0000  lap_loss:0.0400  rec_loss:0.0336  style_loss:0.7322  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00010360/00170000  content_loss:0.0000  lap_loss:0.0722  rec_loss:0.0598  style_loss:0.5472  loss_tmp:0.0000  loss_tmp_GT:0.0000
Iteration: 00010370/00170000  content_loss:0.0000  lap_loss:0.0349  rec_loss:0.0281  style_loss:0.4553  loss_tmp:0.0000  loss_tmp_GT:0.0000
Iteration: 00010380/00170000  content_loss:0.0000  lap_loss:0.0510  rec_loss:0.0449  style_loss:0.4515  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00010390/00170000  content_loss:0.0000  lap_loss:0.0163  rec_loss:0.0232  style_loss:0.3140  loss_tmp:0.0000  loss_tmp_GT:0.0000
Iteration: 00010400/00170000  content_loss:0.0000  lap_loss:0.0341  rec_loss:0.0356  style_loss:0.5816  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00010410/00170000  content_loss:0.0000  lap_loss:0.0369  rec_loss:0.0238  style_loss:0.7513  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00010420/00170000  content_loss:0.0000  lap_loss:0.0357  rec_loss:0.0457  style_loss:0.5624  loss_tmp:0.0000  loss_tmp_GT:0.0000
Iteration: 00010430/00170000  content_loss:0.0000  lap_loss:0.0282  rec_loss:0.0327  style_loss:0.7934  loss_tmp:0.0000  loss_tmp_GT:0.0000
Iteration: 00010440/00170000  content_loss:0.0000  lap_loss:0.0277  rec_loss:0.0471  style_loss:0.4233  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00010450/00170000  content_loss:0.0000  lap_loss:0.0499  rec_loss:0.0501  style_loss:0.9700  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00010460/00170000  content_loss:0.0000  lap_loss:0.0365  rec_loss:0.0266  style_loss:0.6366  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00010470/00170000  content_loss:0.0000  lap_loss:0.0278  rec_loss:0.0311  style_loss:0.6823  loss_tmp:0.0000  loss_tmp_GT:0.0000
Iteration: 00010480/00170000  content_loss:0.0000  lap_loss:0.0263  rec_loss:0.0309  style_loss:0.5546  loss_tmp:0.0000  loss_tmp_GT:0.0000
Iteration: 00010490/00170000  content_loss:0.0000  lap_loss:0.0321  rec_loss:0.0333  style_loss:0.5442  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00010500/00170000  content_loss:0.0000  lap_loss:0.0385  rec_loss:0.0287  style_loss:0.4292  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00010510/00170000  content_loss:0.0000  lap_loss:0.0314  rec_loss:0.0601  style_loss:0.3717  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00010520/00170000  content_loss:0.0000  lap_loss:0.0208  rec_loss:0.0276  style_loss:0.2820  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00010530/00170000  content_loss:0.0000  lap_loss:0.0272  rec_loss:0.0217  style_loss:0.7990  loss_tmp:0.0000  loss_tmp_GT:0.0000
Iteration: 00010540/00170000  content_loss:0.0000  lap_loss:0.0149  rec_loss:0.0251  style_loss:0.5372  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00010550/00170000  content_loss:0.0000  lap_loss:0.0429  rec_loss:0.0376  style_loss:0.4859  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00010560/00170000  content_loss:0.0000  lap_loss:0.0270  rec_loss:0.0463  style_loss:0.4932  loss_tmp:0.0000  loss_tmp_GT:0.0000
Iteration: 00010570/00170000  content_loss:0.0000  lap_loss:0.0194  rec_loss:0.0262  style_loss:0.5148  loss_tmp:0.0000  loss_tmp_GT:0.0000
Iteration: 00010580/00170000  content_loss:0.0000  lap_loss:0.0239  rec_loss:0.0310  style_loss:0.4301  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00010590/00170000  content_loss:0.0000  lap_loss:0.0319  rec_loss:0.0360  style_loss:0.4037  loss_tmp:0.0000  loss_tmp_GT:0.0000
Iteration: 00010600/00170000  content_loss:0.0000  lap_loss:0.0300  rec_loss:0.0279  style_loss:0.3897  loss_tmp:0.0000  loss_tmp_GT:0.0000
Iteration: 00010610/00170000  content_loss:0.0000  lap_loss:0.0394  rec_loss:0.0430  style_loss:0.6923  loss_tmp:0.0000  loss_tmp_GT:0.0000
Iteration: 00010620/00170000  content_loss:0.0000  lap_loss:0.0418  rec_loss:0.0355  style_loss:0.7290  loss_tmp:0.0000  loss_tmp_GT:0.0000
Iteration: 00010630/00170000  content_loss:0.0000  lap_loss:0.0299  rec_loss:0.0318  style_loss:0.4056  loss_tmp:0.0000  loss_tmp_GT:0.0000
Iteration: 00010640/00170000  content_loss:0.0000  lap_loss:0.0416  rec_loss:0.0499  style_loss:0.7312  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00010650/00170000  content_loss:0.0000  lap_loss:0.0317  rec_loss:0.0365  style_loss:0.6930  loss_tmp:0.0000  loss_tmp_GT:0.0000
Iteration: 00010660/00170000  content_loss:0.0000  lap_loss:0.0275  rec_loss:0.0321  style_loss:0.5603  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00010670/00170000  content_loss:0.0000  lap_loss:0.0622  rec_loss:0.0401  style_loss:0.7393  loss_tmp:0.0000  loss_tmp_GT:0.0000
Iteration: 00010680/00170000  content_loss:0.0000  lap_loss:0.0349  rec_loss:0.0331  style_loss:0.7779  loss_tmp:0.0000  loss_tmp_GT:0.0000
Iteration: 00010690/00170000  content_loss:0.0000  lap_loss:0.0309  rec_loss:0.0332  style_loss:0.3547  loss_tmp:0.0000  loss_tmp_GT:0.0000
Iteration: 00010700/00170000  content_loss:0.0000  lap_loss:0.0175  rec_loss:0.0393  style_loss:0.4365  loss_tmp:0.0000  loss_tmp_GT:0.0000
Iteration: 00010710/00170000  content_loss:0.0000  lap_loss:0.0373  rec_loss:0.0410  style_loss:0.7350  loss_tmp:0.0000  loss_tmp_GT:0.0000
Iteration: 00010720/00170000  content_loss:0.0000  lap_loss:0.0225  rec_loss:0.0275  style_loss:0.4587  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00010730/00170000  content_loss:0.0000  lap_loss:0.0212  rec_loss:0.0287  style_loss:0.7519  loss_tmp:0.0000  loss_tmp_GT:0.0000
Iteration: 00010740/00170000  content_loss:0.0000  lap_loss:0.0322  rec_loss:0.0319  style_loss:0.5347  loss_tmp:0.0000  loss_tmp_GT:0.0000
Iteration: 00010750/00170000  content_loss:0.0000  lap_loss:0.0259  rec_loss:0.0341  style_loss:0.6583  loss_tmp:0.0000  loss_tmp_GT:0.0000
Iteration: 00010760/00170000  content_loss:0.0000  lap_loss:0.0302  rec_loss:0.0399  style_loss:0.8464  loss_tmp:0.0000  loss_tmp_GT:0.0000
Iteration: 00010770/00170000  content_loss:0.0000  lap_loss:0.0299  rec_loss:0.0303  style_loss:0.5103  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00010780/00170000  content_loss:0.0000  lap_loss:0.0295  rec_loss:0.0379  style_loss:0.4389  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00010790/00170000  content_loss:0.0000  lap_loss:0.0275  rec_loss:0.0303  style_loss:0.6091  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00010800/00170000  content_loss:0.0000  lap_loss:0.0513  rec_loss:0.0435  style_loss:0.9254  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
